ID_Venta,Producto,Ciudad,Categoria,Precio_Unitario,Cantidad,Fecha_Venta,Cliente,Email,Telefono,Direccion,Metodo_Pago,Estado,Comentario,Descuento
23,JUST,New Reginaldmouth,SET,1500,8,2023-01-18,Adam Mueller,hornebeth@example.com,(001) 94337542187814,"30768 Louis Mill
Lake Carmen, LA 47934",Efectivo,En camino,Producto defectuoso,36
26,FOOD,North Brittney,RICH,1600,12,2023-01-04,Mark Mays,estesjon@example.org,(001) 36332501439284,"233 Peterson Canyon
Tranmouth, ND 40770",Efectivo,Entregado,Producto defectuoso,36
8,OWNER,South Thomas,MATTER,2300,11,2023-03-13,Susan Harvey,schmidtkrystal@example.org,2661673098,"025 Billy Row
Lisaside, AR 96338",Tarjeta,Entregado,Producto defectuoso,28
28,BASE,Susanton,INCREASE,700,10,2023-08-17,Robert Bryant,briangonzales@example.net,(602) 388997526,"11613 Miller Ridges Suite 186
East Nicholas, MN 69937",Tarjeta,Entregado,Ninguno,14
23,OPERATION,New Reginaldmouth,MATTER,1100,23,2023-01-04,Juan Manning,powersjimmy@example.org,2805046212,"9978 Kenneth Plaza Suite 069
Monicafurt, NM 39529",Tarjeta,Entregado,Producto defectuoso,4
8,IF,Port Kelly,JOB,200,2,2023-11-20,Larry Welch,dhuber@example.com,(001) 575431910,"67032 Megan Cliffs Suite 876
Loveside, SD 53246",Efectivo,Entregado,Ninguno,24
4,DOG,Milesburgh,GROUP,2300,21,2023-03-13,Karl Cardenas,schmidtkrystal@example.org,(001) 19330387387349,"29340 Murphy Parkway
North Robert, KS 42070",Tarjeta,Entregado,Producto defectuoso,12
4,UNDER,Vasquezborough,LEADER,2500,11,2023-04-14,Crystal Chambers,krystalmcdaniel@example.org,(101) 8897038562,"4412 Lee Dam Apt. 872
Hunterbury, HI 03589",Efectivo,En camino,Ninguno,72
21,OPERATION,Courtneymouth,INDUSTRY,200,11,2023-10-15,Carla Orozco,rbrown@example.org,(509) 210932647,"664 Berger Rapid
South Suzanne, WV 68526",Efectivo,Entregado,Ninguno,24
24,HOME,Briannaport,MOVEMENT,1100,23,2024-12-09,Dr. Monica Woods,ydavid@example.com,(101) 8897038562,"664 Berger Rapid
South Suzanne, WV 68526",Tarjeta,Entregado,Producto defectuoso,55
11,UNDER,East Leah,WHOM,2800,18,2023-07-10,Susan Harvey,lharmon@example.net,4914742586,"37970 Hudson Falls
Downshaven, PA 58533",Tarjeta,En camino,Ninguno,25
23,STRATEGY,West Charles,PAY,1300,11,2023-04-14,Brittney Guerra,david09@example.com,2661673098,"29882 Stein Tunnel Apt. 468
Port Jacquelineville, HI 77063",Efectivo,Entregado,Producto defectuoso,19
24,OPERATION,Briannaport,AT,300,30,2023-06-17,Jennifer Holmes,schmidtkrystal@example.org,8572628794,"67032 Megan Cliffs Suite 876
Loveside, SD 53246",Tarjeta,Entregado,Producto defectuoso,78
8,FOOD,Jessechester,INDIVIDUAL,1100,22,2024-12-09,Sharon Lowe,sandersbeth@example.org,(602) 388997526,"0827 Jill Cape Suite 299
Angieport, DC 15542",Efectivo,En camino,Ninguno,49
15,PRESENT,East Josephland,STILL,200,21,2024-12-09,Dr. Monica Woods,karaware@example.net,(369) 746572373,"283 Cynthia Groves Apt. 671
Weavermouth, ID 06739",Tarjeta,En camino,Ninguno,21
6,FIRM,East Jonathan,MOVEMENT,800,23,2023-09-23,David Scott,ydavid@example.com,2805046212,"493 Cameron Ramp
Veronicatown, MI 81010",Efectivo,Entregado,Producto defectuoso,42
10,FIRM,Milesburgh,MEMBER,600,23,2023-07-08,Sharon Lowe,parkerandrew@example.org,(001) 389556200,"233 Peterson Canyon
Tranmouth, ND 40770",Efectivo,Entregado,Producto defectuoso,24
3,SIX,Nguyenshire,STEP,300,11,2023-01-04,Lisa!Stafford,vhill@example.org,(001) 36332501439284,"0262 Cheryl Union
Sampsonfurt, ME 63401",Tarjeta,Entregado,Ninguno,98
18,IF,East Brittany,PAY,200,18,2024-12-09,Alan Bird,matthew29@example.com,5251947529,"37970 Hudson Falls
Downshaven, PA 58533",Efectivo,Entregado,Ninguno,49
20,CHOICE,Port Alexachester,STILL,700,29,2023-08-17,Andrew Mitchell,edward94@example.org,(175) 175834,"507 Johnson Port
Banksshire, AK 72140",Efectivo,Entregado,Ninguno,12
29,UP,North Thomastown,MUCH,700,11,2023-02-09,Benjamin Chan,paul02@example.com,6304696433,"22214 Janet Plaza Suite 903
West Christopherside, DC 40075",Tarjeta,En camino,Ninguno,19
8,SIX,Port  Kelly,BUDGET,3000,21,2023-01-14,Adam  Mueller,estesjon@example.org,(001) 389556200,"93043 Kiara Crossroad
Port Amandachester, WI 16919",Efectivo,Entregado,Producto defectuoso,18
12,SONG,East Leah,DESPITE,1100,30,2023-06-06,Karl Cardenas,wwilson@example.org,2661673098,"403 Ashley Mountains Apt. 918
Nicholasberg, MI 72538",Efectivo,Entregado,Producto defectuoso,49
23,UP,Larrychester,LETTER,3000,14,2023-03-13,Brittney Guerra,schmidtkrystal@example.org,2805046212,"03346 Tony Spring Apt. 633
Ericberg, AK 73272",Efectivo,Entregado,Producto defectuoso,43
19,FOOD,Kevinton,SAY,1100,8,2024-12-09,Sean Mitchell,dhuber@example.com,2805046212,"11613 Miller Ridges Suite 186
East Nicholas, MN 69937",Tarjeta,Entregado,Ninguno,42
17,TRADE,Trujillofort,SPRING,700,2,2023-11-20,Charles Williams,eric24@example.com,(870) 608083698,"USS Fuller
FPO AA 30334",Efectivo,En camino,Producto defectuoso,55
21,PROFESSOR,Brendanberg,DESPITE,2100,24,2023-01-18,Sharon Lowe,hornebeth@example.com,(001) 9023136721535,"29882 Stein Tunnel Apt. 468
Port Jacquelineville, HI 77063",Efectivo,Entregado,Producto defectuoso,24
15,ADMINISTRATION,Jodichester,LETTER,200,25,2024-12-09,Benjamin Chan,rbrown@example.org,(001) 9023136721535,"30768 Louis Mill
Lake Carmen, LA 47934",Tarjeta,En camino,Producto defectuoso,54
17,FACTOR,Jodichester,MUCH,800,22,2023-06-07,Sharon Lowe,david09@example.com,(001) 575431910,"283 Cynthia Groves Apt. 671
Weavermouth, ID 06739",Tarjeta,Entregado,Producto defectuoso,49
26,ADMINISTRATION,Susanton,INCREASE,2500,23,2023-06-21,Roger Stephens,wwilson@example.org,5571938141,"PSC 2182, Box 8243
APO AP 79039",Efectivo,En camino,Producto defectuoso,98
7,UP,South Timothyberg,STEP,300,27,2023-03-13,Benjamin Chan,lweaver@example.org,2805046212,"0827 Jill Cape Suite 299
Angieport, DC 15542",Efectivo,Entregado,Producto defectuoso,12
16,BASE,Kevinton,EXIST,1100,11,2023-09-13,Juan Manning,vhill@example.org,(110) 59261937727,"4412 Lee Dam Apt. 872
Hunterbury, HI 03589",Efectivo,Entregado,Producto defectuoso,43
26,TRADE,Port Alexachester,MOVEMENT,2600,18,2024-12-09,Dr. Monica Woods,briangonzales@example.net,(641) 0065992234,"915 Mathis Camp Apt. 447
Thomastown, MS 44338",Efectivo,Entregado,Ninguno,53
9,SONG,Briannaport,INDUSTRY,1100,18,2023-10-15,Robert Bryant,krystalmcdaniel@example.org,(612) 211834900,"PSC 2182, Box 8243
APO AP 79039",Efectivo,En camino,Ninguno,43
8,IF,Port Alexachester,AT,2300,13,2023-07-25,Michelle Mitchell,steelejulian@example.net,(602) 388997526,"PSC 2182, Box 8243
APO AP 79039",Efectivo,En camino,Producto defectuoso,19
26,FACTOR,North Thomastown,SPRING,2000,13,2023-06-17,Sharon Lowe,steelejulian@example.net,(001) 36332501439284,"664 Berger Rapid
South Suzanne, WV 68526",Efectivo,Entregado,Ninguno,78
14,DOG,Susanton,LEADER,2100,24,2023-04-14,Susan Harvey,krystalmcdaniel@example.org,2661673098,"664 Berger Rapid
South Suzanne, WV 68526",Tarjeta,Entregado,Ninguno,12
20,STAFF,Brendanberg,POPULAR,700,9,2023-05-05,Charles Williams,walkerraven@example.net,(314) 257035737,"915 Mathis Camp Apt. 447
Thomastown, MS 44338",Tarjeta,En camino,Producto defectuoso,4
28,BASE,Vasquezborough,STILL,1300,22,2023-07-25,Carla Orozco,matthew29@example.com,(001) 389556200,"2644 Gonzalez Mills Apt. 856
Port Frank, IN 25816",Efectivo,En camino,Ninguno,18
19,FACTOR,Brendanberg,WHOM,2100,15,2023-06-07,David Scott,paul49@example.net,8572628794,"0827 Jill Cape Suite 299
Angieport, DC 15542",Tarjeta,Entregado,Producto defectuoso,25
10,ADMINISTRATION,Valerietown,RICH,700,9,2022-12-04,Samantha Parker,paul49@example.net,(110) 59261937727,"29882  Stein  Tunnel  Apt.  468
Port  Jacquelineville,  HI  77063",Tarjeta,Entregado,Producto defectuoso,19
18,UNDER,East Josephland,JOB,2400,27,2024-12-09,Larry Welch,paul49@example.net,8572628794,"PSC 2182, Box 8243
APO AP 79039",Efectivo,Entregado,Ninguno,39
16,ADMINISTRATION,Larrychester,EXIST,1300,13,2023-10-15,Daniel Garcia,rbrown@example.org,(641) 0065992234,"9978 Kenneth Plaza Suite 069
Monicafurt, NM 39529",Efectivo,En camino,Ninguno,72
6,FOCUS,East Brittany,GROW,700,14,2023-06-06,Adam Mueller,rbrown@example.org,8572628794,"025 Billy Row
Lisaside, AR 96338",Tarjeta,En camino,Producto defectuoso,72
28,INVOLVE,Jodichester,INDUSTRY,700,12,2023-06-17,Adam Mueller,wwilson@example.org,(369) 746572373,"283 Cynthia Groves Apt. 671
Weavermouth, ID 06739",Tarjeta,En camino,Producto defectuoso,38
8,HOME,East Janicemouth,FORWARD,200,18,2023-06-17,Robert Bryant,paul02@example.com,6304696433,"4412 Lee Dam Apt. 872
Hunterbury, HI 03589",Efectivo,Entregado,Ninguno,55
10,FIRM,Kevinton,INCREASE,200,11,2023-09-12,Brittney Guerra,paul49@example.net,(110) 59261937727,"7474 Sean Pine
Frazierchester, OK 57469",Tarjeta,En camino,Ninguno,88
29,WAIT,Valerietown,INDUSTRY,700,24,2023-07-10,Jessica Davis,edward94@example.org,8487233346,"11613 Miller Ridges Suite 186
East Nicholas, MN 69937",Efectivo,En camino,Producto defectuoso,43
11,STRATEGY,Susanton,TV,1300,13,2023-09-23,Benjamin Chan,wliu@example.net,8572628794,"9978!Kenneth!Plaza!Suite!069
Monicafurt,!NM!39529",Efectivo,Entregado,Ninguno,43
21,WAIT,Briannaport,PAY,700,23,2023-09-13,Brittney Guerra,sandersbeth@example.org,(369) 746572373,"0827 Jill Cape Suite 299
Angieport, DC 15542",Tarjeta,En camino,Producto defectuoso,83
24,UNDER,Larrychester,FINISH,3000,16,2023-05-06,Jessica Davis,wliu@example.net,(372) 684886317,"4412 Lee Dam Apt. 872
Hunterbury, HI 03589",Tarjeta,Entregado,Producto defectuoso,54
6,JUST,Nguyenshire,LETTER,2600,14,2023-09-12,Roger Stephens,paul49@example.net,2805046212,"37970 Hudson Falls
Downshaven, PA 58533",Efectivo,En camino,Producto defectuoso,24
10,ADMINISTRATION,East Jonathan,SET,900,30,2023-07-15,Sharon Lowe,schmidtkrystal@example.org,(001) 575431910,"9978 Kenneth Plaza Suite 069
Monicafurt, NM 39529",Tarjeta,Entregado,Producto defectuoso,88
1,UP,Larrychester,NORTH,600,21,2023-06-06,Sharon Lowe,briangonzales@example.net,(686) 990991,"9978 Kenneth Plaza Suite 069
Monicafurt, NM 39529",Tarjeta,Entregado,Ninguno,12
23,INVOLVE,Larrychester,INDUSTRY,2800,2,2023-07-08,Sean Mitchell,paul49@example.net,(475) 36070987999,"18235 Carl Garden Apt. 025
Lake Miranda, LA 16737",Efectivo,En camino,Producto defectuoso,27
1,ADMINISTRATION,North Jasmine,LEADER,1300,23,2024-12-09,Samantha Parker,edward94@example.org,(621) 75126511205,"PSC 2182, Box 8243
APO AP 79039",Tarjeta,Entregado,Ninguno,72
14,WORRY,Kevinton,STEP,2600,25,2024-12-09,Charles Williams,estesjon@example.org,(001) 36332501439284,"493 Cameron Ramp
Veronicatown, MI 81010",Tarjeta,Entregado,Producto defectuoso,18
27,BASE,Lake Juan,EXIST,1100,12,2023-08-27,Sean Mitchell,wliu@example.net,(001) 575431910,"025 Billy Row
Lisaside, AR 96338",Efectivo,En camino,Ninguno,98
6,STAFF,North Thomastown,MEMBER,2400,23,2023-06-28,Brittney Guerra,vhill@example.org,(621) 75126511205,"9978 Kenneth Plaza Suite 069
Monicafurt, NM 39529",Tarjeta,En camino,Ninguno,28
19,STAFF,Susanton,TV,700,16,2023-09-12,Dr. Monica Woods,steelejulian@example.net,8487233346,"0827 Jill Cape Suite 299
Angieport, DC 15542",Efectivo,Entregado,Producto defectuoso,53
1,ADMINISTRATION,Nguyenshire,MOVEMENT,2600,16,2024-12-09,Benjamin Chan,eric87@example.org,5571938141,"848 Jimmy Hill Apt. 415
Stanleyside, MA 75473",Tarjeta,En camino,Producto defectuoso,27
15,OPERATION,West Charles,MEMBER,3000,21,2024-12-09,Robert Bryant,vhill@example.org,(175) 175834,"283 Cynthia Groves Apt. 671
Weavermouth, ID 06739",Efectivo,En camino,Producto defectuoso,49
16,OWNER,Andrewside,WHOM,1100,26,2023-05-06,Mark Mays,rbrown@example.org,(372) 684886317,"403 Ashley Mountains Apt. 918
Nicholasberg, MI 72538",Efectivo,Entregado,Producto defectuoso,39
1,PROFESSOR,Trujillofort,SAY,200,24,2023-05-05,Jessica Davis,sandersbeth@example.org,(001) 962368217,"30768 Louis Mill
Lake Carmen, LA 47934",Tarjeta,Entregado,Producto defectuoso,49
9,HOME,Larrychester,POPULAR,2500,14,2023-07-08,Daniel Garcia,briangonzales@example.net,(001) 9023136721535,"664 Berger Rapid
South Suzanne, WV 68526",Tarjeta,Entregado,Producto defectuoso,19
23,WAIT,Lindaport,EXIST,200,11,2023-09-13,Sean Mitchell,eric24@example.com,2661673098,"50604 Anthony Villages
New William, ME 95446",Tarjeta,Entregado,Producto defectuoso,78
11,DOG,EastJonathan,GROW,200,8,2023-04-14,Juan Manning,briangonzales@example.net,(175) 175834,"29882 Stein Tunnel Apt. 468
Port Jacquelineville, HI 77063",Efectivo,Entregado,Ninguno,25
9,HOME,SouthTimothyberg,PAY,600,2,2023-06-06,Angela Taylor,david09@example.com,(602) 388997526,"4412 Lee Dam Apt. 872
Hunterbury, HI 03589",Tarjeta,En camino,Producto defectuoso,25
23,CHOICE,East Josephland,RICH,2600,15,2023-09-23,Angela Taylor,ydavid@example.com,6304696433,"664 Berger Rapid
South Suzanne, WV 68526",Efectivo,Entregado,Producto defectuoso,25
27,CHOICE,North Brittney,LEADER,2000,21,2023-09-01,Larry Welch,brianboyd@example.org,(101) 8897038562,"403 Ashley Mountains Apt. 918
Nicholasberg, MI 72538",Efectivo,Entregado,Producto defectuoso,53
12,OWNER,South Thomas,SAY,900,27,2023-11-20,Lisa*Stafford,estesjon@example.org,(175) 175834,"769 Dickerson Drive
Jasminemouth, HI 08895",Tarjeta,Entregado,Producto defectuoso,27
6,UP,North Thomastown,PAY,2500,30,2023-03-13,Daniel Garcia,edward94@example.org,(870) 608083698,"4412  Lee  Dam  Apt.  872
Hunterbury,  HI  03589",Tarjeta,En camino,Producto defectuoso,78
12,UP,Larrychester,INDIVIDUAL,700,24,2023-06-17,Daniel!Garcia,sandersbeth@example.org,6304696433,"403 Ashley Mountains Apt. 918
Nicholasberg, MI 72538",Efectivo,Entregado,Producto defectuoso,27
11,UNDER,Andrewside,WHOM,200,14,2023-05-06,Crystal Chambers,harperdanielle@example.net,(001) 36332501439284,"025 Billy Row
Lisaside, AR 96338",Efectivo,Entregado,Ninguno,54
25,PRESENT,North Thomastown,TV,900,27,2023-03-13,Angela Taylor,lweaver@example.org,2661673098,"50604 Anthony Villages
New William, ME 95446",Efectivo,Entregado,Ninguno,83
21,CREATE,Jessechester,MATTER,300,22,2022-12-04,Andrew Mitchell,lweaver@example.org,5571938141,"03346 Tony Spring Apt. 633
Ericberg, AK 73272",Tarjeta,En camino,Ninguno,36
23,KITCHEN,Briannaport,AT,2600,23,2023-05-05,Sean Mitchell,matthew29@example.com,(101) 8897038562,"18235 Carl Garden Apt. 025
Lake Miranda, LA 16737",Tarjeta,En camino,Producto defectuoso,55
25,SIX,Port Kelly,MUCH,800,30,2023-05-05,Daniel Garcia,ydavid@example.com,(001) 94337542187814,"29882 Stein Tunnel Apt. 468
Port Jacquelineville, HI 77063",Efectivo,En camino,Producto defectuoso,74
12,FACTOR,Jodichester,JOB,1600,16,2023-09-23,Juan Manning,ydavid@example.com,(175) 175834,"93043 Kiara Crossroad
Port Amandachester, WI 16919",Tarjeta,En camino,Producto defectuoso,36
27,PROFESSOR,Lake Juan,LEADER,2400,9,2023-05-05,Lisa Stafford,powersjimmy@example.org,(001) 94337542187814,"4412 Lee Dam Apt. 872
Hunterbury, HI 03589",Tarjeta,Entregado,Producto defectuoso,25
1,SIX,West Charles,MOVEMENT,2100,12,2023-06-07,Crystal Chambers,rdaugherty@example.net,(870) 608083698,"4412 Lee Dam Apt. 872
Hunterbury, HI 03589",Efectivo,Entregado,Ninguno,97
12,HOME,North Jasmine,SPRING,1300,16,2023-04-14,Adam Mueller,walkerraven@example.net,(369) 746572373,"18235 Carl Garden Apt. 025
Lake Miranda, LA 16737",Efectivo,En camino,Ninguno,28
1,DOOR,Nguyenshire,LEADER,2400,15,2023-10-15,Michelle Mitchell,cwilliams@example.com,(686) 990991,"9978 Kenneth Plaza Suite 069
Monicafurt, NM 39529",Tarjeta,Entregado,Producto defectuoso,28
18,CREATE,West Charles,DESPITE,3000,8,2023-11-20,Roger Stephens,matthew29@example.com,(101) 8897038562,"29340 Murphy Parkway
North Robert, KS 42070",Tarjeta,Entregado,Ninguno,42
18,CHOICE,East Jonathan,INDUSTRY,900,13,2023-09-12,Charles Williams,paul02@example.com,(602) 388997526,"0262 Cheryl Union
Sampsonfurt, ME 63401",Efectivo,Entregado,Ninguno,19
13,CHOICE,West Charles,LEADER,1100,24,2023-08-17,David Scott,brianboyd@example.org,(001) 9023136721535,"11613 Miller Ridges Suite 186
East Nicholas, MN 69937",Efectivo,En camino,Producto defectuoso,12
16,WORRY,Larrychester,GROW,1100,23,2023-05-06,Brittney Guerra,edward94@example.org,(314) 257035737,"915 Mathis Camp Apt. 447
Thomastown, MS 44338",Efectivo,En camino,Producto defectuoso,88
4,PRESENT,Milesburgh,MOVEMENT,2100,30,2023-04-14,Susan Harvey,paul02@example.com,2661673098,"USS Fuller
FPO AA 30334",Tarjeta,En camino,Producto defectuoso,87
2,DEMOCRATIC,Valerietown,LEG,2000,21,2023-05-05,Mark Mays,schmidtkrystal@example.org,(001) 94337542187814,"0827 Jill Cape Suite 299
Angieport, DC 15542",Efectivo,En camino,Producto defectuoso,25
24,FIRM,Courtneymouth,AT,2500,22,2024-12-09,Juan Manning,steelejulian@example.net,(001) 94337542187814,"283!Cynthia!Groves!Apt.!671
Weavermouth,!ID!06739",Tarjeta,Entregado,Producto defectuoso,18
28,FIRM,Andrewside,INDIVIDUAL,1100,9,2023-10-15,Angela Taylor,rbrown@example.org,5571938141,"4412 Lee Dam Apt. 872
Hunterbury, HI 03589",Tarjeta,Entregado,Ninguno,49
20,FACTOR,Courtneymouth,SET,200,22,2023-01-14,Samantha Hodges,rbrown@example.org,4914742586,"283 Cynthia Groves Apt. 671
Weavermouth, ID 06739",Efectivo,Entregado,Producto defectuoso,27
25,INVOLVE,East Janicemouth,LEADER,900,8,2023-10-15,Jennifer Holmes,lharmon@example.net,2805046212,"2644 Gonzalez Mills Apt. 856
Port Frank, IN 25816",Efectivo,Entregado,Producto defectuoso,19
28,STRATEGY,Courtneymouth,SAY,2400,29,2022-12-04,Andrew Mitchell,paul49@example.net,(870) 608083698,"50604 Anthony Villages
New William, ME 95446",Tarjeta,En camino,Producto defectuoso,36
7,DOG,Courtneymouth,POPULAR,2500,7,2023-04-14,Daniel Garcia,estesjon@example.org,(602) 388997526,"403 Ashley Mountains Apt. 918
Nicholasberg, MI 72538",Efectivo,En camino,Producto defectuoso,83
11,EDUCATION,Lindaport,MATTER,700,25,2023-06-17,Crystal*Chambers,david09@example.com,(372) 684886317,"37970 Hudson Falls
Downshaven, PA 58533",Tarjeta,Entregado,Ninguno,98
14,FOCUS,LakeJuan,GROW,2100,21,2023-09-12,Karl Cardenas,brianboyd@example.org,(001) 19330387387349,"848 Jimmy Hill Apt. 415
Stanleyside, MA 75473",Efectivo,En camino,Ninguno,54
2,STAFF,Nguyenshire,STILL,700,27,2023-02-09,Karl Cardenas,harperdanielle@example.net,(621) 75126511205,"30768*Louis*Mill
Lake*Carmen,*LA*47934",Efectivo,Entregado,Producto defectuoso,4
17,DOG,Trujillofort,INDIVIDUAL,600,21,2023-08-17,Robert Bryant,estesjon@example.org,(475) 36070987999,"769 Dickerson Drive
Jasminemouth, HI 08895",Efectivo,Entregado,Ninguno,55
4,WORRY,Jessechester,WHOM,900,23,2023-08-27,Larry Welch,schmidtkrystal@example.org,(372) 684886317,"29340 Murphy Parkway
North Robert, KS 42070",Efectivo,Entregado,Ninguno,55
6,OPERATION,Lake Juan,GROUP,600,11,2023-11-20,Charles Williams,dhuber@example.com,(509) 210932647,"664 Berger Rapid
South Suzanne, WV 68526",Tarjeta,Entregado,Producto defectuoso,38
28,IF,South Timothyberg,STEP,1300,27,2023-09-23,Cynthia Hayes,cwilliams@example.com,(372) 684886317,"50604 Anthony Villages
New William, ME 95446",Efectivo,Entregado,Ninguno,27
22,CHOICE,Susanton,PAY,1500,13,2023-06-17,Alan Bird,steelejulian@example.net,(110) 59261937727,"91315*Simpson*Fork*Apt.*336
South*Mark,*GA*64860",Efectivo,Entregado,Producto defectuoso,53
3,WORRY,Jessechester,INCREASE,900,26,2023-02-09,Benjamin Chan,powersjimmy@example.org,(001) 9023136721535,"493*Cameron*Ramp
Veronicatown,*MI*81010",Efectivo,En camino,Ninguno,12
2,BASE,Jodichester,FORWARD,800,23,2023-08-17,Dr. Monica Woods,eric24@example.com,2805046212,"7474?Sean?Pine
Frazierchester,?OK?57469",Tarjeta,Entregado,Producto defectuoso,43
13,HOME,East Jonathan,INDIVIDUAL,1100,13,2023-07-15,Sharon Lowe,paul49@example.net,4914742586,"403 Ashley Mountains Apt. 918
Nicholasberg, MI 72538",Efectivo,Entregado,Producto defectuoso,27
30,CREATE,Port Alexachester,GROUP,1100,28,2023-01-04,Juan*Manning,dhuber@example.com,(314) 257035737,"2644 Gonzalez Mills Apt. 856
Port Frank, IN 25816",Tarjeta,Entregado,Ninguno,53
3,SIX,Valerietown,MUCH,1500,14,2023-08-17,Kelsey Lopez,eric24@example.com,(369) 746572373,"403 Ashley Mountains Apt. 918
Nicholasberg, MI 72538",Tarjeta,En camino,Ninguno,88
14,KITCHEN,Brendanberg,SET,1600,2,2023-07-25,Karl Cardenas,dhuber@example.com,2805046212,"29340 Murphy Parkway
North Robert, KS 42070",Tarjeta,Entregado,Producto defectuoso,39
25,CREATE,Lake Juan,AT,2100,17,2023-08-17,Charles Williams,powersjimmy@example.org,(369) 746572373,"4412 Lee Dam Apt. 872
Hunterbury, HI 03589",Tarjeta,En camino,Producto defectuoso,74
11,WAIT,Vasquezborough,STILL,200,18,2023-09-13,Adam Mueller,rbrown@example.org,2661673098,"PSC 2182, Box 8243
APO AP 79039",Tarjeta,Entregado,Producto defectuoso,42
6,OPERATION,East Jonathan,STILL,1500,2,2023-03-13,Mark Mays,wliu@example.net,8487233346,"03346 Tony Spring Apt. 633
Ericberg, AK 73272",Tarjeta,Entregado,Producto defectuoso,38
11,OPERATION,North Brittney,INDIVIDUAL,200,22,2023-06-17,Jennifer?Holmes,paul49@example.net,(509) 210932647,"233 Peterson Canyon
Tranmouth, ND 40770",Efectivo,Entregado,Ninguno,14
27,EDUCATION,Lindaport,EXIST,1300,13,2023-06-21,Crystal Chambers,steelejulian@example.net,(509) 210932647,"29340 Murphy Parkway
North Robert, KS 42070",Efectivo,En camino,Producto defectuoso,24
10,UP,LakeJuan,NORTH,700,10,2023-06-28,Daniel Garcia,rdaugherty@example.net,(641) 0065992234,"93043 Kiara Crossroad
Port Amandachester, WI 16919",Efectivo,Entregado,Producto defectuoso,25
4,PROFESSOR,Trujillofort,GROUP,2500,22,2023-04-14,Larry Welch,lharmon@example.net,5251947529,"0262 Cheryl Union
Sampsonfurt, ME 63401",Efectivo,Entregado,Ninguno,4
